time,region,payment,weekend,category,customer
2/5/2020,Quận 12,27390000,FALSE,C22,346
2/6/2020,Quận 1,95995000,FALSE,C32,416
2/6/2020,Quận Bình Tân,86731000,FALSE,C27,97
2/6/2020,Quận 7,9695000,FALSE,C29,391
2/6/2020,Quận Bình Thạnh,62946000,FALSE,C48,23
2/6/2020,Quận 6,7183000,FALSE,C4,143
2/6/2020,Quận 5,58881000,FALSE,C4,304
2/6/2020,Quận Tân Bình,58082000,FALSE,C20,434
2/6/2020,Quận 5,13762000,FALSE,C49,30
2/6/2020,Quận Tân Bình,76705000,FALSE,C44,492
2/6/2020,Quận 1,77518000,FALSE,C34,198
2/6/2020,Quận 3,365000,FALSE,C43,242
2/6/2020,Quận 6,75019000,FALSE,C27,462
2/6/2020,Quận 4,17942000,FALSE,C27,401
2/6/2020,Quận Phú Nhuận,79386000,FALSE,C43,370
2/6/2020,Quận Phú Nhuận,42328000,FALSE,C14,279
2/6/2020,Quận Tân Bình,50348000,FALSE,C22,98
2/6/2020,Quận 7,56750000,FALSE,C8,369
2/6/2020,Quận 8,9569000,FALSE,C42,337
2/6/2020,Quận 3,4640000,FALSE,C23,183
2/6/2020,Quận 4,82731000,FALSE,C46,218
2/6/2020,Quận 2,54934000,FALSE,C33,86
2/7/2020,Quận Bình Thạnh,27617000,FALSE,C24,447
2/7/2020,Quận 3,42787000,FALSE,C19,197
2/7/2020,Quận 7,5950000,FALSE,C43,489
2/7/2020,Quận Tân Bình,69636000,FALSE,C18,206
2/7/2020,Quận 10,49325000,FALSE,C47,311
2/7/2020,Quận Bình Thạnh,46883000,FALSE,C19,327
2/7/2020,Quận 3,11776000,FALSE,C7,19
2/7/2020,Quận 12,23055000,FALSE,C6,114
2/8/2020,Quận 4,92979000,TRUE,C21,17
2/8/2020,Quận 8,80196000,TRUE,C20,280
2/8/2020,Quận 12,96176000,TRUE,C45,62
2/8/2020,Quận Tân Phú,58792000,TRUE,C21,356
2/8/2020,Quận 6,6104000,TRUE,C16,196
2/8/2020,Quận 1,47683000,TRUE,C31,395
2/8/2020,Quận 6,30615000,TRUE,C18,362
2/8/2020,Quận Tân Phú,53220000,TRUE,C49,238
2/8/2020,Quận 7,4111000,TRUE,C38,474
2/8/2020,Quận 1,22941000,TRUE,C18,219
2/8/2020,Quận 11,22252000,TRUE,C29,253
2/8/2020,Quận Bình Tân,30264000,TRUE,C2,20
2/8/2020,Quận Phú Nhuận,44693000,TRUE,C8,386
2/8/2020,Quận Bình Thạnh,19699000,TRUE,C47,242
2/8/2020,Quận 1,95928000,TRUE,C24,278
2/8/2020,Quận 3,63982000,TRUE,C25,93
2/9/2020,Quận Bình Tân,10199000,TRUE,C33,304
2/9/2020,Quận 11,92529000,TRUE,C6,119
2/9/2020,Quận 8,23071000,TRUE,C46,36
2/9/2020,Quận Bình Tân,15367000,TRUE,C29,303
2/9/2020,Quận 10,93138000,TRUE,C38,469
2/9/2020,Quận 9,47273000,TRUE,C29,48
2/9/2020,Quận 6,7291000,TRUE,C36,445
2/9/2020,Quận 2,44498000,TRUE,C5,480
2/9/2020,Quận 3,72851000,TRUE,C38,204
2/9/2020,Quận 6,12028000,TRUE,C28,432
2/9/2020,Quận 10,55695000,TRUE,C48,287
2/9/2020,Quận 11,27588000,TRUE,C15,173
2/10/2020,Quận Tân Bình,19897000,FALSE,C17,329
2/10/2020,Quận Tân Phú,45159000,FALSE,C4,495
2/10/2020,Quận 11,84697000,FALSE,C10,172
2/10/2020,Quận 8,43200000,FALSE,C22,108
2/10/2020,Quận 12,91536000,FALSE,C39,15
2/10/2020,Quận 4,83073000,FALSE,C19,282
2/10/2020,Quận Bình Thạnh,18345000,FALSE,C46,99
2/10/2020,Quận Phú Nhuận,84703000,FALSE,C30,370
2/10/2020,Quận 1,1021000,FALSE,C1,314
2/10/2020,Quận 8,17272000,FALSE,C1,347
2/10/2020,Quận 1,77312000,FALSE,C7,95
2/11/2020,Quận 1,5569000,FALSE,C42,31
2/11/2020,Quận 4,24156000,FALSE,C23,450
2/11/2020,Quận Tân Phú,21536000,FALSE,C36,431
2/11/2020,Quận 1,16883000,FALSE,C22,446
2/11/2020,Quận Tân Bình,45504000,FALSE,C43,324
2/11/2020,Quận Tân Phú,25903000,FALSE,C1,253
2/11/2020,Quận 7,51328000,FALSE,C17,288
2/11/2020,Quận 11,67054000,FALSE,C22,170
2/11/2020,Quận Bình Thạnh,35792000,FALSE,C43,105
2/11/2020,Quận 12,53273000,FALSE,C3,252
2/11/2020,Quận Bình Thạnh,53484000,FALSE,C27,322
2/11/2020,Quận 2,34748000,FALSE,C9,194
2/11/2020,Quận 9,77144000,FALSE,C22,172
2/11/2020,Quận Tân Bình,48370000,FALSE,C29,190
2/12/2020,Quận Phú Nhuận,82462000,FALSE,C37,167
2/12/2020,Quận Tân Phú,89523000,FALSE,C36,104
2/12/2020,Quận 2,7916000,FALSE,C41,10
2/12/2020,Quận Tân Phú,61235000,FALSE,C10,195
2/12/2020,Quận 6,90123000,FALSE,C9,461
2/12/2020,Quận 2,54420000,FALSE,C49,203
2/12/2020,Quận 8,86988000,FALSE,C34,168
2/12/2020,Quận 7,69538000,FALSE,C4,30
2/12/2020,Quận Thủ Đức,89064000,FALSE,C34,487
2/12/2020,Quận 8,82815000,FALSE,C13,88
2/13/2020,Quận 5,42797000,FALSE,C39,417
2/13/2020,Quận 8,93300000,FALSE,C1,415
2/13/2020,Quận 7,99797000,FALSE,C24,177
2/13/2020,Quận Bình Tân,4360000,FALSE,C9,402
2/13/2020,Quận 2,41628000,FALSE,C19,497
2/13/2020,Quận Bình Tân,82511000,FALSE,C30,164
2/13/2020,Quận Tân Bình,50339000,FALSE,C41,386
2/13/2020,Quận Tân Bình,4140000,FALSE,C5,441
2/13/2020,Quận Phú Nhuận,57567000,FALSE,C15,211
2/13/2020,Quận 2,68796000,FALSE,C9,360
2/13/2020,Quận 8,13726000,FALSE,C4,380
2/13/2020,Quận 1,55106000,FALSE,C39,247
2/13/2020,Quận 12,67811000,FALSE,C21,342
2/13/2020,Quận Tân Phú,8557000,FALSE,C14,205
2/13/2020,Quận Bình Tân,44876000,FALSE,C43,472
2/13/2020,Quận 10,10330000,FALSE,C25,265
2/13/2020,Quận 8,28912000,FALSE,C3,63
2/13/2020,Quận 2,26912000,FALSE,C10,421
2/14/2020,Quận Thủ Đức,77627000,FALSE,C34,51
2/14/2020,Quận 8,57533000,FALSE,C23,43
2/14/2020,Quận 8,4426000,FALSE,C42,11
2/14/2020,Quận Gò Vấp,7818000,FALSE,C9,405
2/14/2020,Quận Tân Phú,64101000,FALSE,C4,266
2/14/2020,Quận Tân Bình,30307000,FALSE,C30,398
2/14/2020,Quận 2,19388000,FALSE,C49,87
2/14/2020,Quận 2,62388000,FALSE,C8,339
2/14/2020,Quận 3,52426000,FALSE,C14,78
2/14/2020,Quận 10,58458000,FALSE,C15,483
2/14/2020,Quận Tân Bình,40295000,FALSE,C20,456
2/14/2020,Quận 10,98538000,FALSE,C36,414
2/15/2020,Quận 3,83012000,TRUE,C43,90
2/15/2020,Quận Bình Tân,77677000,TRUE,C33,363
2/15/2020,Quận 9,97287000,TRUE,C35,413
2/15/2020,Quận 9,92459000,TRUE,C9,160
2/15/2020,Quận 7,86277000,TRUE,C24,301
2/15/2020,Quận 8,96016000,TRUE,C4,442
2/15/2020,Quận 4,85108000,TRUE,C9,56
2/15/2020,Quận Tân Bình,13004000,TRUE,C19,330
2/15/2020,Quận Gò Vấp,76931000,TRUE,C38,58
2/15/2020,Quận Gò Vấp,47777000,TRUE,C32,326
2/15/2020,Quận Tân Bình,18638000,TRUE,C1,124
2/15/2020,Quận 5,93311000,TRUE,C48,159
2/16/2020,Quận Bình Tân,81323000,TRUE,C45,81
2/16/2020,Quận 9,76822000,TRUE,C26,79
2/16/2020,Quận 10,79617000,TRUE,C48,191
2/16/2020,Quận Phú Nhuận,76871000,TRUE,C28,93
2/16/2020,Quận 3,20638000,TRUE,C15,186
2/16/2020,Quận 3,76865000,TRUE,C4,294
2/16/2020,Quận 6,39319000,TRUE,C26,468
2/16/2020,Quận Tân Phú,6324000,TRUE,C13,484
2/16/2020,Quận 5,91795000,TRUE,C41,269
2/16/2020,Quận 7,198000,TRUE,C2,428
2/16/2020,Quận Phú Nhuận,5041000,TRUE,C31,98
2/16/2020,Quận 6,13996000,TRUE,C37,48
2/16/2020,Quận Tân Bình,8696000,TRUE,C36,93
2/16/2020,Quận Tân Bình,59260000,TRUE,C34,461
2/16/2020,Quận 6,92112000,TRUE,C33,489
2/16/2020,Quận 3,84697000,TRUE,C33,323
2/17/2020,Quận Phú Nhuận,42117000,FALSE,C34,129
2/17/2020,Quận Bình Tân,32032000,FALSE,C44,180
2/17/2020,Quận Bình Tân,46406000,FALSE,C30,54
2/17/2020,Quận Phú Nhuận,59859000,FALSE,C38,71
2/17/2020,Quận 3,95420000,FALSE,C17,166
2/17/2020,Quận Gò Vấp,61144000,FALSE,C25,129
2/17/2020,Quận 4,53187000,FALSE,C24,455
2/17/2020,Quận Tân Phú,50120000,FALSE,C37,478
2/17/2020,Quận 8,61786000,FALSE,C34,262
2/17/2020,Quận Bình Tân,16011000,FALSE,C10,464
2/17/2020,Quận 6,69297000,FALSE,C5,409
2/17/2020,Quận 3,59169000,FALSE,C32,220
2/17/2020,Quận 2,2070000,FALSE,C9,313
2/17/2020,Quận 10,9057000,FALSE,C7,435
2/17/2020,Quận 9,19399000,FALSE,C49,6
2/17/2020,Quận Tân Bình,84757000,FALSE,C24,406
2/17/2020,Quận Thủ Đức,21796000,FALSE,C35,63
2/17/2020,Quận 6,20134000,FALSE,C36,199
2/18/2020,Quận 12,73257000,FALSE,C49,297
2/18/2020,Quận Bình Thạnh,14891000,FALSE,C38,362
2/18/2020,Quận 5,46853000,FALSE,C24,311
2/18/2020,Quận 2,82586000,FALSE,C2,496
2/18/2020,Quận 11,11109000,FALSE,C43,179
2/18/2020,Quận 12,95230000,FALSE,C15,250
2/18/2020,Quận 8,40539000,FALSE,C49,35
2/18/2020,Quận 1,51433000,FALSE,C3,11
2/18/2020,Quận Phú Nhuận,6542000,FALSE,C26,138
2/18/2020,Quận 12,76951000,FALSE,C7,287
2/18/2020,Quận 11,18685000,FALSE,C1,369
2/18/2020,Quận 1,56434000,FALSE,C17,457
2/18/2020,Quận 5,29154000,FALSE,C6,118
2/18/2020,Quận 12,21802000,FALSE,C10,61
2/18/2020,Quận 11,32224000,FALSE,C9,82
2/18/2020,Quận 5,79730000,FALSE,C6,311
2/18/2020,Quận Thủ Đức,13230000,FALSE,C7,166
2/18/2020,Quận 9,3018000,FALSE,C11,163
2/18/2020,Quận 9,3167000,FALSE,C12,455
2/19/2020,Quận 8,71165000,FALSE,C45,490
2/19/2020,Quận 2,54012000,FALSE,C27,202
2/19/2020,Quận 12,86614000,FALSE,C38,253
2/19/2020,Quận Phú Nhuận,88179000,FALSE,C38,462
2/19/2020,Quận 1,46244000,FALSE,C33,108
2/19/2020,Quận 7,6281000,FALSE,C23,390
2/19/2020,Quận Thủ Đức,59204000,FALSE,C47,388
2/19/2020,Quận 9,38004000,FALSE,C18,426
2/19/2020,Quận 6,85708000,FALSE,C32,427
2/19/2020,Quận 2,7597000,FALSE,C16,439
2/19/2020,Quận 3,22317000,FALSE,C29,494
2/19/2020,Quận 4,12898000,FALSE,C44,195
2/19/2020,Quận Tân Bình,33367000,FALSE,C14,119
2/19/2020,Quận 4,57670000,FALSE,C49,97
2/19/2020,Quận Phú Nhuận,25199000,FALSE,C25,179
2/19/2020,Quận 5,82543000,FALSE,C19,481
2/19/2020,Quận 4,88627000,FALSE,C28,391
2/19/2020,Quận 3,16942000,FALSE,C27,263
2/19/2020,Quận 12,6715000,FALSE,C3,144
2/19/2020,Quận 2,25668000,FALSE,C15,326
2/19/2020,Quận 4,59712000,FALSE,C31,408
2/19/2020,Quận Thủ Đức,58359000,FALSE,C13,341
2/20/2020,Quận 3,95934000,FALSE,C38,259
2/20/2020,Quận 9,99933000,FALSE,C33,255
2/20/2020,Quận 7,71850000,FALSE,C32,411
2/20/2020,Quận Bình Tân,65621000,FALSE,C41,428
2/20/2020,Quận 9,30423000,FALSE,C27,270
2/20/2020,Quận 12,85938000,FALSE,C18,39
2/20/2020,Quận Phú Nhuận,87621000,FALSE,C18,19
2/20/2020,Quận Bình Thạnh,6210000,FALSE,C33,368
2/20/2020,Quận 11,81391000,FALSE,C3,358
2/20/2020,Quận 7,31631000,FALSE,C13,337
2/20/2020,Quận Gò Vấp,63299000,FALSE,C48,398
2/20/2020,Quận Bình Thạnh,70775000,FALSE,C38,46
2/20/2020,Quận Bình Tân,92084000,FALSE,C9,461
2/20/2020,Quận 3,56904000,FALSE,C42,151
2/20/2020,Quận Bình Thạnh,38368000,FALSE,C10,107
2/20/2020,Quận Tân Bình,7349000,FALSE,C13,98
2/20/2020,Quận Tân Bình,191000,FALSE,C6,75
2/20/2020,Quận Tân Phú,13657000,FALSE,C18,220
2/20/2020,Quận 4,18366000,FALSE,C20,220
2/21/2020,Quận 7,32801000,FALSE,C10,162
2/21/2020,Quận 6,79306000,FALSE,C44,137
2/21/2020,Quận Tân Phú,6226000,FALSE,C29,419
2/21/2020,Quận 7,1754000,FALSE,C6,336
2/21/2020,Quận 9,92988000,FALSE,C39,281
2/21/2020,Quận Thủ Đức,48100000,FALSE,C7,137
2/21/2020,Quận 3,50810000,FALSE,C20,320
2/21/2020,Quận 7,8339000,FALSE,C20,228
2/21/2020,Quận Tân Phú,59860000,FALSE,C8,260
2/21/2020,Quận Bình Tân,53409000,FALSE,C37,282
2/21/2020,Quận 6,18088000,FALSE,C41,192
2/21/2020,Quận 6,64835000,FALSE,C24,319
2/21/2020,Quận Tân Phú,97400000,FALSE,C44,40
2/21/2020,Quận 7,42723000,FALSE,C38,184
2/21/2020,Quận Tân Phú,9893000,FALSE,C43,202
2/21/2020,Quận 9,28884000,FALSE,C23,437
2/22/2020,Quận Thủ Đức,6979000,TRUE,C22,231
2/22/2020,Quận 6,52801000,TRUE,C7,30
2/22/2020,Quận Tân Bình,647000,TRUE,C41,371
2/22/2020,Quận Phú Nhuận,35243000,TRUE,C5,53
2/22/2020,Quận Thủ Đức,91751000,TRUE,C37,407
2/22/2020,Quận Tân Phú,18943000,TRUE,C24,488
2/22/2020,Quận Bình Thạnh,31397000,TRUE,C25,25
2/22/2020,Quận 6,22294000,TRUE,C17,137
2/22/2020,Quận 7,5890000,TRUE,C15,79
2/22/2020,Quận Gò Vấp,42923000,TRUE,C20,470
2/22/2020,Quận 7,17618000,TRUE,C31,337
2/23/2020,Quận Tân Phú,80021000,TRUE,C31,112
2/23/2020,Quận Bình Thạnh,51679000,TRUE,C29,284
2/23/2020,Quận Bình Tân,71800000,TRUE,C42,331
2/23/2020,Quận 7,60865000,TRUE,C32,373
2/23/2020,Quận 7,34506000,TRUE,C2,199
2/23/2020,Quận 12,5452000,TRUE,C35,158
2/23/2020,Quận 1,42918000,TRUE,C12,161
2/23/2020,Quận Phú Nhuận,75803000,TRUE,C22,362
2/23/2020,Quận 6,43857000,TRUE,C31,427
2/23/2020,Quận 1,25821000,TRUE,C35,199
2/23/2020,Quận 9,70434000,TRUE,C7,90
2/23/2020,Quận Thủ Đức,72119000,TRUE,C32,170
2/23/2020,Quận Thủ Đức,85944000,TRUE,C46,50
2/23/2020,Quận 11,68589000,TRUE,C48,64
2/23/2020,Quận 11,85588000,TRUE,C26,261
2/23/2020,Quận Bình Thạnh,52988000,TRUE,C41,462
2/23/2020,Quận 11,33412000,TRUE,C43,83
2/23/2020,Quận Bình Tân,80276000,TRUE,C26,249
2/23/2020,Quận 3,24962000,TRUE,C9,474
2/24/2020,Quận Bình Thạnh,65835000,FALSE,C7,352
2/24/2020,Quận 5,38441000,FALSE,C35,95
2/24/2020,Quận 11,39670000,FALSE,C5,39
2/24/2020,Quận 9,68439000,FALSE,C37,48
2/24/2020,Quận 10,27275000,FALSE,C44,33
2/24/2020,Quận 7,87305000,FALSE,C5,296
2/24/2020,Quận Thủ Đức,35188000,FALSE,C39,243
2/24/2020,Quận Gò Vấp,81219000,FALSE,C6,390
2/24/2020,Quận Phú Nhuận,89597000,FALSE,C32,238
2/24/2020,Quận 3,40131000,FALSE,C15,110
2/24/2020,Quận Bình Tân,77028000,FALSE,C10,37
2/24/2020,Quận 4,98111000,FALSE,C4,105
2/24/2020,Quận 5,91056000,FALSE,C23,194
2/24/2020,Quận 5,66675000,FALSE,C8,120
2/24/2020,Quận Bình Tân,7652000,FALSE,C31,359
2/24/2020,Quận Bình Tân,57853000,FALSE,C14,114
2/25/2020,Quận 3,74739000,FALSE,C7,489
2/25/2020,Quận Phú Nhuận,47320000,FALSE,C9,288
2/25/2020,Quận 9,28933000,FALSE,C27,380
2/25/2020,Quận Thủ Đức,28310000,FALSE,C19,494
2/25/2020,Quận 1,74557000,FALSE,C27,104
2/25/2020,Quận Tân Phú,87095000,FALSE,C47,229
2/25/2020,Quận 10,2904000,FALSE,C15,492
2/25/2020,Quận 8,75103000,FALSE,C7,30
2/25/2020,Quận Phú Nhuận,79767000,FALSE,C2,280
2/25/2020,Quận 9,55204000,FALSE,C7,80
2/25/2020,Quận Tân Phú,50265000,FALSE,C44,266
2/26/2020,Quận 4,24793000,FALSE,C35,13
2/26/2020,Quận 1,90887000,FALSE,C6,193
2/26/2020,Quận 10,77170000,FALSE,C25,111
2/26/2020,Quận 11,4470000,FALSE,C3,324
2/26/2020,Quận 10,72004000,FALSE,C24,43
2/26/2020,Quận 2,51004000,FALSE,C48,441
2/26/2020,Quận Thủ Đức,95776000,FALSE,C40,429
2/26/2020,Quận 6,34285000,FALSE,C31,132
2/26/2020,Quận 12,46399000,FALSE,C25,111
2/26/2020,Quận 12,52653000,FALSE,C7,356
2/26/2020,Quận 8,13020000,FALSE,C18,278
2/26/2020,Quận 4,63223000,FALSE,C21,256
2/26/2020,Quận Bình Tân,44582000,FALSE,C5,267
2/27/2020,Quận 6,87184000,FALSE,C44,270
2/27/2020,Quận 3,32517000,FALSE,C26,188
2/27/2020,Quận 1,60509000,FALSE,C36,298
2/27/2020,Quận 1,81832000,FALSE,C20,420
2/27/2020,Quận 6,43894000,FALSE,C4,391
2/27/2020,Quận Tân Phú,29299000,FALSE,C25,439
2/27/2020,Quận Phú Nhuận,29645000,FALSE,C46,243
2/27/2020,Quận Tân Bình,49077000,FALSE,C47,184
2/27/2020,Quận 1,97794000,FALSE,C35,475
2/27/2020,Quận Tân Bình,69500000,FALSE,C30,181
2/27/2020,Quận 1,19730000,FALSE,C11,349
2/28/2020,Quận Tân Phú,33597000,FALSE,C12,469
2/28/2020,Quận 7,60812000,FALSE,C2,160
2/28/2020,Quận Thủ Đức,75757000,FALSE,C49,378
2/28/2020,Quận 9,94630000,FALSE,C32,361
2/28/2020,Quận 10,54499000,FALSE,C41,354
2/28/2020,Quận Thủ Đức,77241000,FALSE,C31,62
2/28/2020,Quận Bình Tân,13185000,FALSE,C24,274
2/28/2020,Quận 6,36100000,FALSE,C19,145
2/28/2020,Quận 6,63971000,FALSE,C1,439
2/28/2020,Quận 10,86106000,FALSE,C14,303
2/28/2020,Quận 6,7016000,FALSE,C15,127
2/29/2020,Quận Bình Thạnh,92951000,TRUE,C19,432
2/29/2020,Quận Tân Phú,71545000,TRUE,C5,117
2/29/2020,Quận 11,78287000,TRUE,C28,208
2/29/2020,Quận 6,67673000,TRUE,C22,112
2/29/2020,Quận 6,66754000,TRUE,C23,144
2/29/2020,Quận 12,21600000,TRUE,C38,361
2/29/2020,Quận Bình Thạnh,95963000,TRUE,C17,167
2/29/2020,Quận 1,4727000,TRUE,C18,493
2/29/2020,Quận 1,73467000,TRUE,C25,257
2/29/2020,Quận 1,61244000,TRUE,C40,106
2/29/2020,Quận Bình Tân,46401000,TRUE,C5,184
2/29/2020,Quận 6,52840000,TRUE,C14,6
3/1/2020,Quận 9,25379000,TRUE,C33,81
3/1/2020,Quận 6,37892000,TRUE,C45,79
3/1/2020,Quận 10,17934000,TRUE,C11,373
3/1/2020,Quận Phú Nhuận,96020000,TRUE,C40,141
3/1/2020,Quận 12,42339000,TRUE,C7,337
3/1/2020,Quận Thủ Đức,41682000,TRUE,C24,360
3/1/2020,Quận 7,9253000,TRUE,C10,334
3/1/2020,Quận Thủ Đức,70007000,TRUE,C32,393
3/1/2020,Quận 4,37527000,TRUE,C25,183
3/1/2020,Quận 1,82938000,TRUE,C15,477
3/1/2020,Quận 6,95690000,TRUE,C28,8
3/1/2020,Quận 12,87908000,TRUE,C24,34
3/2/2020,Quận 8,84607000,FALSE,C39,208
3/2/2020,Quận 4,39157000,FALSE,C6,354
3/2/2020,Quận Tân Phú,50403000,FALSE,C25,116
3/2/2020,Quận 4,85742000,FALSE,C7,318
3/2/2020,Quận 12,56437000,FALSE,C37,54
3/2/2020,Quận 11,53065000,FALSE,C33,199
3/2/2020,Quận Bình Thạnh,78169000,FALSE,C41,57
3/2/2020,Quận 7,33953000,FALSE,C45,177
3/2/2020,Quận Gò Vấp,6227000,FALSE,C45,64
3/2/2020,Quận 8,14672000,FALSE,C3,310
3/2/2020,Quận 1,41409000,FALSE,C40,190
3/2/2020,Quận 5,68923000,FALSE,C17,421
3/2/2020,Quận Thủ Đức,50195000,FALSE,C40,399
3/2/2020,Quận Bình Tân,41628000,FALSE,C3,31
3/2/2020,Quận Bình Tân,10422000,FALSE,C49,135
3/2/2020,Quận 4,73448000,FALSE,C13,54
3/2/2020,Quận 7,17464000,FALSE,C46,470
3/3/2020,Quận 4,10283000,FALSE,C29,449
3/3/2020,Quận 6,49738000,FALSE,C12,19
3/3/2020,Quận 6,29271000,FALSE,C29,279
3/3/2020,Quận Phú Nhuận,89796000,FALSE,C1,419
3/3/2020,Quận 1,82643000,FALSE,C15,236
3/3/2020,Quận 3,45954000,FALSE,C44,378
3/3/2020,Quận 11,87731000,FALSE,C14,49
3/3/2020,Quận 3,5582000,FALSE,C12,60
3/3/2020,Quận Tân Bình,96685000,FALSE,C25,376
3/3/2020,Quận 10,77000000,FALSE,C9,467
3/3/2020,Quận Tân Bình,52541000,FALSE,C12,182
3/3/2020,Quận Bình Tân,65761000,FALSE,C48,41
3/3/2020,Quận 5,55045000,FALSE,C30,33
3/3/2020,Quận 11,16780000,FALSE,C42,301
3/3/2020,Quận Thủ Đức,44186000,FALSE,C31,485
3/3/2020,Quận Tân Phú,74745000,FALSE,C11,483
3/3/2020,Quận 6,1231000,FALSE,C3,232
3/4/2020,Quận Tân Bình,7296000,FALSE,C25,147
3/4/2020,Quận 1,8581000,FALSE,C11,301
3/4/2020,Quận 7,66841000,FALSE,C41,437
3/4/2020,Quận 11,77513000,FALSE,C37,371
3/4/2020,Quận Bình Thạnh,33365000,FALSE,C2,169
3/4/2020,Quận Thủ Đức,27079000,FALSE,C34,341
3/4/2020,Quận 4,45636000,FALSE,C4,379
3/4/2020,Quận 6,51071000,FALSE,C45,69
3/4/2020,Quận 7,65674000,FALSE,C37,467
3/4/2020,Quận Phú Nhuận,44602000,FALSE,C29,317
3/4/2020,Quận 1,65077000,FALSE,C43,51
3/4/2020,Quận Gò Vấp,13324000,FALSE,C12,155
3/4/2020,Quận Gò Vấp,20402000,FALSE,C46,328
3/4/2020,Quận 10,97743000,FALSE,C49,116
3/4/2020,Quận 9,98609000,FALSE,C23,59
3/5/2020,Quận 12,86627000,FALSE,C1,413
3/5/2020,Quận 2,60851000,FALSE,C9,132
3/5/2020,Quận 5,10617000,FALSE,C1,480
3/5/2020,Quận 5,11568000,FALSE,C27,82
3/5/2020,Quận 3,95904000,FALSE,C36,384
3/5/2020,Quận 10,68931000,FALSE,C7,485
3/5/2020,Quận 5,55600000,FALSE,C33,295
3/5/2020,Quận Gò Vấp,2179000,FALSE,C27,365
3/5/2020,Quận 7,26135000,FALSE,C11,482
3/5/2020,Quận 4,99633000,FALSE,C39,321
3/5/2020,Quận Bình Thạnh,60622000,FALSE,C31,83
3/5/2020,Quận Phú Nhuận,9646000,FALSE,C19,40
3/5/2020,Quận Thủ Đức,78706000,FALSE,C12,271
3/5/2020,Quận 3,70919000,FALSE,C36,451
3/5/2020,Quận 6,26820000,FALSE,C3,319
3/6/2020,Quận 2,91363000,FALSE,C23,164
3/6/2020,Quận 12,26251000,FALSE,C46,161
3/6/2020,Quận 7,65902000,FALSE,C19,283
3/6/2020,Quận 11,26094000,FALSE,C14,386
3/6/2020,Quận Bình Thạnh,81220000,FALSE,C28,316
3/6/2020,Quận 6,3610000,FALSE,C8,302
3/6/2020,Quận Tân Bình,46508000,FALSE,C36,189
3/6/2020,Quận Gò Vấp,44664000,FALSE,C12,330
3/6/2020,Quận Tân Bình,77064000,FALSE,C44,419
3/6/2020,Quận 1,14166000,FALSE,C1,370
3/6/2020,Quận 12,56297000,FALSE,C17,101
3/6/2020,Quận 4,17892000,FALSE,C49,422
3/6/2020,Quận Gò Vấp,14131000,FALSE,C44,303
3/6/2020,Quận 5,85419000,FALSE,C22,472
3/6/2020,Quận Phú Nhuận,63058000,FALSE,C33,461
3/7/2020,Quận Phú Nhuận,80371000,TRUE,C31,363
3/7/2020,Quận Gò Vấp,30637000,TRUE,C40,484
3/7/2020,Quận 5,83219000,TRUE,C25,95
3/7/2020,Quận 1,2798000,TRUE,C5,72
3/7/2020,Quận Bình Tân,10415000,TRUE,C14,251
3/7/2020,Quận Tân Phú,23126000,TRUE,C3,423
3/7/2020,Quận Bình Thạnh,33232000,TRUE,C25,303
3/7/2020,Quận 1,49437000,TRUE,C45,271
3/7/2020,Quận Tân Phú,38165000,TRUE,C42,351
3/7/2020,Quận 3,31005000,TRUE,C17,170
3/7/2020,Quận 5,36103000,TRUE,C22,368
3/7/2020,Quận 4,78411000,TRUE,C14,49
3/7/2020,Quận Phú Nhuận,59402000,TRUE,C31,335
3/8/2020,Quận 2,16453000,TRUE,C12,487
3/8/2020,Quận 3,48337000,TRUE,C36,303
3/8/2020,Quận 11,93335000,TRUE,C35,54
3/8/2020,Quận 1,5062000,TRUE,C34,287
3/8/2020,Quận 8,27839000,TRUE,C2,426
3/8/2020,Quận 11,99732000,TRUE,C29,184
3/8/2020,Quận 10,54719000,TRUE,C47,325
3/8/2020,Quận 7,86480000,TRUE,C2,226
3/9/2020,Quận 1,25538000,FALSE,C13,153
3/9/2020,Quận Gò Vấp,27561000,FALSE,C38,159
3/9/2020,Quận Tân Phú,18578000,FALSE,C24,93
3/9/2020,Quận 11,66367000,FALSE,C36,230
3/9/2020,Quận Bình Thạnh,64598000,FALSE,C14,467
3/9/2020,Quận 3,76869000,FALSE,C13,312
3/9/2020,Quận Phú Nhuận,27756000,FALSE,C43,496
3/9/2020,Quận Phú Nhuận,67408000,FALSE,C18,74
3/9/2020,Quận Bình Tân,79380000,FALSE,C7,156
3/9/2020,Quận 11,19389000,FALSE,C4,182
3/10/2020,Quận 11,20971000,FALSE,C27,277
3/10/2020,Quận 1,73880000,FALSE,C14,182
3/10/2020,Quận 1,32958000,FALSE,C5,31
3/10/2020,Quận 1,26998000,FALSE,C31,285
3/10/2020,Quận 8,86077000,FALSE,C49,342
3/10/2020,Quận 3,3613000,FALSE,C43,76
3/10/2020,Quận 1,75015000,FALSE,C32,297
3/10/2020,Quận 3,92812000,FALSE,C7,315
3/10/2020,Quận 2,97008000,FALSE,C41,355
3/10/2020,Quận Bình Tân,8504000,FALSE,C43,154
3/10/2020,Quận Gò Vấp,38680000,FALSE,C35,456
3/10/2020,Quận 4,38078000,FALSE,C39,200
3/10/2020,Quận 9,98831000,FALSE,C1,100
3/10/2020,Quận Gò Vấp,79654000,FALSE,C14,260
3/10/2020,Quận Tân Phú,99605000,FALSE,C43,416
