,time,region,payment,weekend,category,customer,month,day
438,2020-02-02,Quận Bình Thạnh,1956000,True,C15,490,2,2
439,2020-02-02,Quận Gò Vấp,28091000,True,C34,426,2,2
440,2020-02-02,Quận 11,32006000,True,C33,354,2,2
441,2020-02-02,Quận 2,16393000,True,C41,423,2,2
442,2020-02-02,Quận Tân Bình,23762000,True,C35,6,2,2
443,2020-02-02,Quận 11,47861000,True,C43,198,2,2
444,2020-02-02,Quận 7,10148000,True,C22,303,2,2
445,2020-02-02,Quận Phú Nhuận,74785000,True,C11,207,2,2
446,2020-02-03,Quận Bình Thạnh,60613000,False,C12,162,2,3
447,2020-02-03,Quận 1,75439000,False,C19,481,2,3
448,2020-02-03,Quận Bình Thạnh,35198000,False,C21,297,2,3
449,2020-02-03,Quận 6,86847000,False,C42,81,2,3
450,2020-02-03,Quận 7,68452000,False,C15,133,2,3
451,2020-02-03,Quận Gò Vấp,21993000,False,C33,368,2,3
452,2020-02-03,Quận 6,44138000,False,C19,461,2,3
453,2020-02-03,Quận Phú Nhuận,55693000,False,C18,417,2,3
454,2020-02-03,Quận Gò Vấp,6136000,False,C2,62,2,3
455,2020-02-03,Quận Gò Vấp,86820000,False,C30,422,2,3
456,2020-02-03,Quận Tân Phú,5301000,False,C28,173,2,3
457,2020-02-03,Quận 2,61731000,False,C15,37,2,3
458,2020-02-03,Quận Phú Nhuận,86349000,False,C43,385,2,3
459,2020-02-03,Quận 2,36570000,False,C7,426,2,3
460,2020-02-03,Quận 5,95713000,False,C5,16,2,3
461,2020-02-04,Quận 12,61124000,False,C7,226,2,4
462,2020-02-04,Quận Phú Nhuận,99041000,False,C38,421,2,4
463,2020-02-04,Quận 2,23166000,False,C38,112,2,4
464,2020-02-04,Quận 9,70284000,False,C29,364,2,4
465,2020-02-04,Quận 6,28352000,False,C49,294,2,4
466,2020-02-04,Quận 6,65179000,False,C29,82,2,4
467,2020-02-04,Quận 12,53150000,False,C41,75,2,4
468,2020-02-04,Quận 12,4785000,False,C48,393,2,4
469,2020-02-04,Quận 7,79871000,False,C25,55,2,4
470,2020-02-04,Quận Phú Nhuận,97335000,False,C21,426,2,4
471,2020-02-05,Quận 1,80706000,False,C5,147,2,5
472,2020-02-05,Quận 11,48295000,False,C25,84,2,5
473,2020-02-05,Quận Tân Phú,17824000,False,C26,265,2,5
474,2020-02-05,Quận Tân Bình,35012000,False,C12,330,2,5
475,2020-02-05,Quận Gò Vấp,896000,False,C9,229,2,5
476,2020-02-05,Quận Tân Phú,71908000,False,C4,78,2,5
477,2020-02-05,Quận 10,23998000,False,C5,134,2,5
478,2020-02-05,Quận 5,66450000,False,C24,461,2,5
479,2020-02-05,Quận Gò Vấp,77970000,False,C43,192,2,5
480,2020-02-05,Quận 2,60749000,False,C48,391,2,5
481,2020-02-05,Quận 1,47629000,False,C36,70,2,5
482,2020-02-05,Quận 9,43264000,False,C10,476,2,5
483,2020-02-05,Quận 12,27390000,False,C22,346,2,5
484,2020-02-06,Quận 1,95995000,False,C32,416,2,6
485,2020-02-06,Quận Bình Tân,86731000,False,C27,97,2,6
486,2020-02-06,Quận 7,9695000,False,C29,391,2,6
487,2020-02-06,Quận Bình Thạnh,62946000,False,C48,23,2,6
488,2020-02-06,Quận 6,7183000,False,C4,143,2,6
489,2020-02-06,Quận 5,58881000,False,C4,304,2,6
490,2020-02-06,Quận Tân Bình,58082000,False,C20,434,2,6
491,2020-02-06,Quận 5,13762000,False,C49,30,2,6
492,2020-02-06,Quận Tân Bình,76705000,False,C44,492,2,6
493,2020-02-06,Quận 1,77518000,False,C34,198,2,6
494,2020-02-06,Quận 3,365000,False,C43,242,2,6
495,2020-02-06,Quận 6,75019000,False,C27,462,2,6
496,2020-02-06,Quận 4,17942000,False,C27,401,2,6
497,2020-02-06,Quận Phú Nhuận,79386000,False,C43,370,2,6
498,2020-02-06,Quận Phú Nhuận,42328000,False,C14,279,2,6
499,2020-02-06,Quận Tân Bình,50348000,False,C22,98,2,6
500,2020-02-06,Quận 7,56750000,False,C8,369,2,6
501,2020-02-06,Quận 8,9569000,False,C42,337,2,6
502,2020-02-06,Quận 3,4640000,False,C23,183,2,6
503,2020-02-06,Quận 4,82731000,False,C46,218,2,6
504,2020-02-06,Quận 2,54934000,False,C33,86,2,6
505,2020-02-07,Quận Bình Thạnh,27617000,False,C24,447,2,7
506,2020-02-07,Quận 3,42787000,False,C19,197,2,7
507,2020-02-07,Quận 7,5950000,False,C43,489,2,7
508,2020-02-07,Quận Tân Bình,69636000,False,C18,206,2,7
509,2020-02-07,Quận 10,49325000,False,C47,311,2,7
510,2020-02-07,Quận Bình Thạnh,46883000,False,C19,327,2,7
511,2020-02-07,Quận 3,11776000,False,C7,19,2,7
512,2020-02-07,Quận 12,23055000,False,C6,114,2,7
513,2020-02-08,Quận 4,92979000,True,C21,17,2,8
514,2020-02-08,Quận 8,80196000,True,C20,280,2,8
515,2020-02-08,Quận 12,96176000,True,C45,62,2,8
516,2020-02-08,Quận Tân Phú,58792000,True,C21,356,2,8
517,2020-02-08,Quận 6,6104000,True,C16,196,2,8
518,2020-02-08,Quận 1,47683000,True,C31,395,2,8
519,2020-02-08,Quận 6,30615000,True,C18,362,2,8
520,2020-02-08,Quận Tân Phú,53220000,True,C49,238,2,8
521,2020-02-08,Quận 7,4111000,True,C38,474,2,8
522,2020-02-08,Quận 1,22941000,True,C18,219,2,8
523,2020-02-08,Quận 11,22252000,True,C29,253,2,8
524,2020-02-08,Quận Bình Tân,30264000,True,C2,20,2,8
525,2020-02-08,Quận Phú Nhuận,44693000,True,C8,386,2,8
526,2020-02-08,Quận Bình Thạnh,19699000,True,C47,242,2,8
527,2020-02-08,Quận 1,95928000,True,C24,278,2,8
528,2020-02-08,Quận 3,63982000,True,C25,93,2,8
529,2020-02-09,Quận Bình Tân,10199000,True,C33,304,2,9
530,2020-02-09,Quận 11,92529000,True,C6,119,2,9
531,2020-02-09,Quận 8,23071000,True,C46,36,2,9
532,2020-02-09,Quận Bình Tân,15367000,True,C29,303,2,9
533,2020-02-09,Quận 10,93138000,True,C38,469,2,9
534,2020-02-09,Quận 9,47273000,True,C29,48,2,9
535,2020-02-09,Quận 6,7291000,True,C36,445,2,9
536,2020-02-09,Quận 2,44498000,True,C5,480,2,9
537,2020-02-09,Quận 3,72851000,True,C38,204,2,9
538,2020-02-09,Quận 6,12028000,True,C28,432,2,9
539,2020-02-09,Quận 10,55695000,True,C48,287,2,9
540,2020-02-09,Quận 11,27588000,True,C15,173,2,9
541,2020-02-10,Quận Tân Bình,19897000,False,C17,329,2,10
542,2020-02-10,Quận Tân Phú,45159000,False,C4,495,2,10
543,2020-02-10,Quận 11,84697000,False,C10,172,2,10
544,2020-02-10,Quận 8,43200000,False,C22,108,2,10
545,2020-02-10,Quận 12,91536000,False,C39,15,2,10
546,2020-02-10,Quận 4,83073000,False,C19,282,2,10
547,2020-02-10,Quận Bình Thạnh,18345000,False,C46,99,2,10
548,2020-02-10,Quận Phú Nhuận,84703000,False,C30,370,2,10
549,2020-02-10,Quận 1,1021000,False,C1,314,2,10
550,2020-02-10,Quận 8,17272000,False,C1,347,2,10
551,2020-02-10,Quận 1,77312000,False,C7,95,2,10
552,2020-02-11,Quận 1,5569000,False,C42,31,2,11
553,2020-02-11,Quận 4,24156000,False,C23,450,2,11
554,2020-02-11,Quận Tân Phú,21536000,False,C36,431,2,11
555,2020-02-11,Quận 1,16883000,False,C22,446,2,11
556,2020-02-11,Quận Tân Bình,45504000,False,C43,324,2,11
557,2020-02-11,Quận Tân Phú,25903000,False,C1,253,2,11
558,2020-02-11,Quận 7,51328000,False,C17,288,2,11
559,2020-02-11,Quận 11,67054000,False,C22,170,2,11
560,2020-02-11,Quận Bình Thạnh,35792000,False,C43,105,2,11
561,2020-02-11,Quận 12,53273000,False,C3,252,2,11
562,2020-02-11,Quận Bình Thạnh,53484000,False,C27,322,2,11
563,2020-02-11,Quận 2,34748000,False,C9,194,2,11
564,2020-02-11,Quận 9,77144000,False,C22,172,2,11
565,2020-02-11,Quận Tân Bình,48370000,False,C29,190,2,11
566,2020-02-12,Quận Phú Nhuận,82462000,False,C37,167,2,12
567,2020-02-12,Quận Tân Phú,89523000,False,C36,104,2,12
568,2020-02-12,Quận 2,7916000,False,C41,10,2,12
569,2020-02-12,Quận Tân Phú,61235000,False,C10,195,2,12
570,2020-02-12,Quận 6,90123000,False,C9,461,2,12
571,2020-02-12,Quận 2,54420000,False,C49,203,2,12
572,2020-02-12,Quận 8,86988000,False,C34,168,2,12
573,2020-02-12,Quận 7,69538000,False,C4,30,2,12
574,2020-02-12,Quận Thủ Đức,89064000,False,C34,487,2,12
575,2020-02-12,Quận 8,82815000,False,C13,88,2,12
576,2020-02-13,Quận 5,42797000,False,C39,417,2,13
577,2020-02-13,Quận 8,93300000,False,C1,415,2,13
578,2020-02-13,Quận 7,99797000,False,C24,177,2,13
579,2020-02-13,Quận Bình Tân,4360000,False,C9,402,2,13
580,2020-02-13,Quận 2,41628000,False,C19,497,2,13
581,2020-02-13,Quận Bình Tân,82511000,False,C30,164,2,13
582,2020-02-13,Quận Tân Bình,50339000,False,C41,386,2,13
583,2020-02-13,Quận Tân Bình,4140000,False,C5,441,2,13
584,2020-02-13,Quận Phú Nhuận,57567000,False,C15,211,2,13
585,2020-02-13,Quận 2,68796000,False,C9,360,2,13
586,2020-02-13,Quận 8,13726000,False,C4,380,2,13
587,2020-02-13,Quận 1,55106000,False,C39,247,2,13
588,2020-02-13,Quận 12,67811000,False,C21,342,2,13
589,2020-02-13,Quận Tân Phú,8557000,False,C14,205,2,13
590,2020-02-13,Quận Bình Tân,44876000,False,C43,472,2,13
591,2020-02-13,Quận 10,10330000,False,C25,265,2,13
592,2020-02-13,Quận 8,28912000,False,C3,63,2,13
593,2020-02-13,Quận 2,26912000,False,C10,421,2,13
594,2020-02-14,Quận Thủ Đức,77627000,False,C34,51,2,14
595,2020-02-14,Quận 8,57533000,False,C23,43,2,14
596,2020-02-14,Quận 8,4426000,False,C42,11,2,14
597,2020-02-14,Quận Gò Vấp,7818000,False,C9,405,2,14
598,2020-02-14,Quận Tân Phú,64101000,False,C4,266,2,14
599,2020-02-14,Quận Tân Bình,30307000,False,C30,398,2,14
600,2020-02-14,Quận 2,19388000,False,C49,87,2,14
601,2020-02-14,Quận 2,62388000,False,C8,339,2,14
602,2020-02-14,Quận 3,52426000,False,C14,78,2,14
603,2020-02-14,Quận 10,58458000,False,C15,483,2,14
604,2020-02-14,Quận Tân Bình,40295000,False,C20,456,2,14
605,2020-02-14,Quận 10,98538000,False,C36,414,2,14
606,2020-02-15,Quận 3,83012000,True,C43,90,2,15
607,2020-02-15,Quận Bình Tân,77677000,True,C33,363,2,15
608,2020-02-15,Quận 9,97287000,True,C35,413,2,15
609,2020-02-15,Quận 9,92459000,True,C9,160,2,15
610,2020-02-15,Quận 7,86277000,True,C24,301,2,15
611,2020-02-15,Quận 8,96016000,True,C4,442,2,15
612,2020-02-15,Quận 4,85108000,True,C9,56,2,15
613,2020-02-15,Quận Tân Bình,13004000,True,C19,330,2,15
614,2020-02-15,Quận Gò Vấp,76931000,True,C38,58,2,15
615,2020-02-15,Quận Gò Vấp,47777000,True,C32,326,2,15
616,2020-02-15,Quận Tân Bình,18638000,True,C1,124,2,15
617,2020-02-15,Quận 5,93311000,True,C48,159,2,15
618,2020-02-16,Quận Bình Tân,81323000,True,C45,81,2,16
619,2020-02-16,Quận 9,76822000,True,C26,79,2,16
620,2020-02-16,Quận 10,79617000,True,C48,191,2,16
621,2020-02-16,Quận Phú Nhuận,76871000,True,C28,93,2,16
622,2020-02-16,Quận 3,20638000,True,C15,186,2,16
623,2020-02-16,Quận 3,76865000,True,C4,294,2,16
624,2020-02-16,Quận 6,39319000,True,C26,468,2,16
625,2020-02-16,Quận Tân Phú,6324000,True,C13,484,2,16
626,2020-02-16,Quận 5,91795000,True,C41,269,2,16
627,2020-02-16,Quận 7,198000,True,C2,428,2,16
628,2020-02-16,Quận Phú Nhuận,5041000,True,C31,98,2,16
629,2020-02-16,Quận 6,13996000,True,C37,48,2,16
630,2020-02-16,Quận Tân Bình,8696000,True,C36,93,2,16
631,2020-02-16,Quận Tân Bình,59260000,True,C34,461,2,16
632,2020-02-16,Quận 6,92112000,True,C33,489,2,16
633,2020-02-16,Quận 3,84697000,True,C33,323,2,16
634,2020-02-17,Quận Phú Nhuận,42117000,False,C34,129,2,17
635,2020-02-17,Quận Bình Tân,32032000,False,C44,180,2,17
636,2020-02-17,Quận Bình Tân,46406000,False,C30,54,2,17
637,2020-02-17,Quận Phú Nhuận,59859000,False,C38,71,2,17
638,2020-02-17,Quận 3,95420000,False,C17,166,2,17
639,2020-02-17,Quận Gò Vấp,61144000,False,C25,129,2,17
640,2020-02-17,Quận 4,53187000,False,C24,455,2,17
641,2020-02-17,Quận Tân Phú,50120000,False,C37,478,2,17
642,2020-02-17,Quận 8,61786000,False,C34,262,2,17
643,2020-02-17,Quận Bình Tân,16011000,False,C10,464,2,17
644,2020-02-17,Quận 6,69297000,False,C5,409,2,17
645,2020-02-17,Quận 3,59169000,False,C32,220,2,17
646,2020-02-17,Quận 2,2070000,False,C9,313,2,17
647,2020-02-17,Quận 10,9057000,False,C7,435,2,17
648,2020-02-17,Quận 9,19399000,False,C49,6,2,17
649,2020-02-17,Quận Tân Bình,84757000,False,C24,406,2,17
650,2020-02-17,Quận Thủ Đức,21796000,False,C35,63,2,17
651,2020-02-17,Quận 6,20134000,False,C36,199,2,17
652,2020-02-18,Quận 12,73257000,False,C49,297,2,18
653,2020-02-18,Quận Bình Thạnh,14891000,False,C38,362,2,18
654,2020-02-18,Quận 5,46853000,False,C24,311,2,18
655,2020-02-18,Quận 2,82586000,False,C2,496,2,18
656,2020-02-18,Quận 11,11109000,False,C43,179,2,18
657,2020-02-18,Quận 12,95230000,False,C15,250,2,18
658,2020-02-18,Quận 8,40539000,False,C49,35,2,18
659,2020-02-18,Quận 1,51433000,False,C3,11,2,18
660,2020-02-18,Quận Phú Nhuận,6542000,False,C26,138,2,18
661,2020-02-18,Quận 12,76951000,False,C7,287,2,18
662,2020-02-18,Quận 11,18685000,False,C1,369,2,18
663,2020-02-18,Quận 1,56434000,False,C17,457,2,18
664,2020-02-18,Quận 5,29154000,False,C6,118,2,18
665,2020-02-18,Quận 12,21802000,False,C10,61,2,18
666,2020-02-18,Quận 11,32224000,False,C9,82,2,18
667,2020-02-18,Quận 5,79730000,False,C6,311,2,18
668,2020-02-18,Quận Thủ Đức,13230000,False,C7,166,2,18
669,2020-02-18,Quận 9,3018000,False,C11,163,2,18
670,2020-02-18,Quận 9,3167000,False,C12,455,2,18
671,2020-02-19,Quận 8,71165000,False,C45,490,2,19
672,2020-02-19,Quận 2,54012000,False,C27,202,2,19
673,2020-02-19,Quận 12,86614000,False,C38,253,2,19
674,2020-02-19,Quận Phú Nhuận,88179000,False,C38,462,2,19
675,2020-02-19,Quận 1,46244000,False,C33,108,2,19
676,2020-02-19,Quận 7,6281000,False,C23,390,2,19
677,2020-02-19,Quận Thủ Đức,59204000,False,C47,388,2,19
678,2020-02-19,Quận 9,38004000,False,C18,426,2,19
679,2020-02-19,Quận 6,85708000,False,C32,427,2,19
680,2020-02-19,Quận 2,7597000,False,C16,439,2,19
681,2020-02-19,Quận 3,22317000,False,C29,494,2,19
682,2020-02-19,Quận 4,12898000,False,C44,195,2,19
683,2020-02-19,Quận Tân Bình,33367000,False,C14,119,2,19
684,2020-02-19,Quận 4,57670000,False,C49,97,2,19
685,2020-02-19,Quận Phú Nhuận,25199000,False,C25,179,2,19
686,2020-02-19,Quận 5,82543000,False,C19,481,2,19
687,2020-02-19,Quận 4,88627000,False,C28,391,2,19
688,2020-02-19,Quận 3,16942000,False,C27,263,2,19
689,2020-02-19,Quận 12,6715000,False,C3,144,2,19
690,2020-02-19,Quận 2,25668000,False,C15,326,2,19
691,2020-02-19,Quận 4,59712000,False,C31,408,2,19
692,2020-02-19,Quận Thủ Đức,58359000,False,C13,341,2,19
693,2020-02-20,Quận 3,95934000,False,C38,259,2,20
694,2020-02-20,Quận 9,99933000,False,C33,255,2,20
695,2020-02-20,Quận 7,71850000,False,C32,411,2,20
696,2020-02-20,Quận Bình Tân,65621000,False,C41,428,2,20
697,2020-02-20,Quận 9,30423000,False,C27,270,2,20
698,2020-02-20,Quận 12,85938000,False,C18,39,2,20
699,2020-02-20,Quận Phú Nhuận,87621000,False,C18,19,2,20
700,2020-02-20,Quận Bình Thạnh,6210000,False,C33,368,2,20
701,2020-02-20,Quận 11,81391000,False,C3,358,2,20
702,2020-02-20,Quận 7,31631000,False,C13,337,2,20
703,2020-02-20,Quận Gò Vấp,63299000,False,C48,398,2,20
704,2020-02-20,Quận Bình Thạnh,70775000,False,C38,46,2,20
705,2020-02-20,Quận Bình Tân,92084000,False,C9,461,2,20
706,2020-02-20,Quận 3,56904000,False,C42,151,2,20
707,2020-02-20,Quận Bình Thạnh,38368000,False,C10,107,2,20
708,2020-02-20,Quận Tân Bình,7349000,False,C13,98,2,20
709,2020-02-20,Quận Tân Bình,191000,False,C6,75,2,20
710,2020-02-20,Quận Tân Phú,13657000,False,C18,220,2,20
711,2020-02-20,Quận 4,18366000,False,C20,220,2,20
712,2020-02-21,Quận 7,32801000,False,C10,162,2,21
713,2020-02-21,Quận 6,79306000,False,C44,137,2,21
714,2020-02-21,Quận Tân Phú,6226000,False,C29,419,2,21
715,2020-02-21,Quận 7,1754000,False,C6,336,2,21
716,2020-02-21,Quận 9,92988000,False,C39,281,2,21
717,2020-02-21,Quận Thủ Đức,48100000,False,C7,137,2,21
718,2020-02-21,Quận 3,50810000,False,C20,320,2,21
719,2020-02-21,Quận 7,8339000,False,C20,228,2,21
720,2020-02-21,Quận Tân Phú,59860000,False,C8,260,2,21
721,2020-02-21,Quận Bình Tân,53409000,False,C37,282,2,21
722,2020-02-21,Quận 6,18088000,False,C41,192,2,21
723,2020-02-21,Quận 6,64835000,False,C24,319,2,21
724,2020-02-21,Quận Tân Phú,97400000,False,C44,40,2,21
725,2020-02-21,Quận 7,42723000,False,C38,184,2,21
726,2020-02-21,Quận Tân Phú,9893000,False,C43,202,2,21
727,2020-02-21,Quận 9,28884000,False,C23,437,2,21
728,2020-02-22,Quận Thủ Đức,6979000,True,C22,231,2,22
729,2020-02-22,Quận 6,52801000,True,C7,30,2,22
730,2020-02-22,Quận Tân Bình,647000,True,C41,371,2,22
731,2020-02-22,Quận Phú Nhuận,35243000,True,C5,53,2,22
732,2020-02-22,Quận Thủ Đức,91751000,True,C37,407,2,22
733,2020-02-22,Quận Tân Phú,18943000,True,C24,488,2,22
734,2020-02-22,Quận Bình Thạnh,31397000,True,C25,25,2,22
735,2020-02-22,Quận 6,22294000,True,C17,137,2,22
736,2020-02-22,Quận 7,5890000,True,C15,79,2,22
737,2020-02-22,Quận Gò Vấp,42923000,True,C20,470,2,22
738,2020-02-22,Quận 7,17618000,True,C31,337,2,22
739,2020-02-23,Quận Tân Phú,80021000,True,C31,112,2,23
740,2020-02-23,Quận Bình Thạnh,51679000,True,C29,284,2,23
741,2020-02-23,Quận Bình Tân,71800000,True,C42,331,2,23
742,2020-02-23,Quận 7,60865000,True,C32,373,2,23
743,2020-02-23,Quận 7,34506000,True,C2,199,2,23
744,2020-02-23,Quận 12,5452000,True,C35,158,2,23
745,2020-02-23,Quận 1,42918000,True,C12,161,2,23
746,2020-02-23,Quận Phú Nhuận,75803000,True,C22,362,2,23
747,2020-02-23,Quận 6,43857000,True,C31,427,2,23
748,2020-02-23,Quận 1,25821000,True,C35,199,2,23
749,2020-02-23,Quận 9,70434000,True,C7,90,2,23
750,2020-02-23,Quận Thủ Đức,72119000,True,C32,170,2,23
751,2020-02-23,Quận Thủ Đức,85944000,True,C46,50,2,23
752,2020-02-23,Quận 11,68589000,True,C48,64,2,23
753,2020-02-23,Quận 11,85588000,True,C26,261,2,23
754,2020-02-23,Quận Bình Thạnh,52988000,True,C41,462,2,23
755,2020-02-23,Quận 11,33412000,True,C43,83,2,23
756,2020-02-23,Quận Bình Tân,80276000,True,C26,249,2,23
757,2020-02-23,Quận 3,24962000,True,C9,474,2,23
758,2020-02-24,Quận Bình Thạnh,65835000,False,C7,352,2,24
759,2020-02-24,Quận 5,38441000,False,C35,95,2,24
760,2020-02-24,Quận 11,39670000,False,C5,39,2,24
761,2020-02-24,Quận 9,68439000,False,C37,48,2,24
762,2020-02-24,Quận 10,27275000,False,C44,33,2,24
763,2020-02-24,Quận 7,87305000,False,C5,296,2,24
764,2020-02-24,Quận Thủ Đức,35188000,False,C39,243,2,24
765,2020-02-24,Quận Gò Vấp,81219000,False,C6,390,2,24
766,2020-02-24,Quận Phú Nhuận,89597000,False,C32,238,2,24
767,2020-02-24,Quận 3,40131000,False,C15,110,2,24
768,2020-02-24,Quận Bình Tân,77028000,False,C10,37,2,24
769,2020-02-24,Quận 4,98111000,False,C4,105,2,24
770,2020-02-24,Quận 5,91056000,False,C23,194,2,24
771,2020-02-24,Quận 5,66675000,False,C8,120,2,24
772,2020-02-24,Quận Bình Tân,7652000,False,C31,359,2,24
773,2020-02-24,Quận Bình Tân,57853000,False,C14,114,2,24
774,2020-02-25,Quận 3,74739000,False,C7,489,2,25
775,2020-02-25,Quận Phú Nhuận,47320000,False,C9,288,2,25
776,2020-02-25,Quận 9,28933000,False,C27,380,2,25
777,2020-02-25,Quận Thủ Đức,28310000,False,C19,494,2,25
778,2020-02-25,Quận 1,74557000,False,C27,104,2,25
779,2020-02-25,Quận Tân Phú,87095000,False,C47,229,2,25
780,2020-02-25,Quận 10,2904000,False,C15,492,2,25
781,2020-02-25,Quận 8,75103000,False,C7,30,2,25
782,2020-02-25,Quận Phú Nhuận,79767000,False,C2,280,2,25
783,2020-02-25,Quận 9,55204000,False,C7,80,2,25
784,2020-02-25,Quận Tân Phú,50265000,False,C44,266,2,25
785,2020-02-26,Quận 4,24793000,False,C35,13,2,26
786,2020-02-26,Quận 1,90887000,False,C6,193,2,26
787,2020-02-26,Quận 10,77170000,False,C25,111,2,26
788,2020-02-26,Quận 11,4470000,False,C3,324,2,26
789,2020-02-26,Quận 10,72004000,False,C24,43,2,26
790,2020-02-26,Quận 2,51004000,False,C48,441,2,26
791,2020-02-26,Quận Thủ Đức,95776000,False,C40,429,2,26
792,2020-02-26,Quận 6,34285000,False,C31,132,2,26
793,2020-02-26,Quận 12,46399000,False,C25,111,2,26
794,2020-02-26,Quận 12,52653000,False,C7,356,2,26
795,2020-02-26,Quận 8,13020000,False,C18,278,2,26
796,2020-02-26,Quận 4,63223000,False,C21,256,2,26
797,2020-02-26,Quận Bình Tân,44582000,False,C5,267,2,26
798,2020-02-27,Quận 6,87184000,False,C44,270,2,27
799,2020-02-27,Quận 3,32517000,False,C26,188,2,27
800,2020-02-27,Quận 1,60509000,False,C36,298,2,27
801,2020-02-27,Quận 1,81832000,False,C20,420,2,27
802,2020-02-27,Quận 6,43894000,False,C4,391,2,27
803,2020-02-27,Quận Tân Phú,29299000,False,C25,439,2,27
804,2020-02-27,Quận Phú Nhuận,29645000,False,C46,243,2,27
805,2020-02-27,Quận Tân Bình,49077000,False,C47,184,2,27
806,2020-02-27,Quận 1,97794000,False,C35,475,2,27
807,2020-02-27,Quận Tân Bình,69500000,False,C30,181,2,27
808,2020-02-27,Quận 1,19730000,False,C11,349,2,27
809,2020-02-28,Quận Tân Phú,33597000,False,C12,469,2,28
810,2020-02-28,Quận 7,60812000,False,C2,160,2,28
811,2020-02-28,Quận Thủ Đức,75757000,False,C49,378,2,28
812,2020-02-28,Quận 9,94630000,False,C32,361,2,28
813,2020-02-28,Quận 10,54499000,False,C41,354,2,28
814,2020-02-28,Quận Thủ Đức,77241000,False,C31,62,2,28
815,2020-02-28,Quận Bình Tân,13185000,False,C24,274,2,28
816,2020-02-28,Quận 6,36100000,False,C19,145,2,28
817,2020-02-28,Quận 6,63971000,False,C1,439,2,28
818,2020-02-28,Quận 10,86106000,False,C14,303,2,28
819,2020-02-28,Quận 6,7016000,False,C15,127,2,28
820,2020-02-29,Quận Bình Thạnh,92951000,True,C19,432,2,29
821,2020-02-29,Quận Tân Phú,71545000,True,C5,117,2,29
822,2020-02-29,Quận 11,78287000,True,C28,208,2,29
823,2020-02-29,Quận 6,67673000,True,C22,112,2,29
